0;4000;4000;0.5;-1;-1;267872
1;4000;4000;0.5;-1;-1;10956
2;4000;4000;0.5;-1;-1;10934
3;4000;4000;0.5;-1;-1;10910
4;4000;4000;0.5;-1;-1;10905
