0;16000;16000;0.5;-1;-1;761159
1;16000;16000;0.5;-1;-1;156803
2;16000;16000;0.5;-1;-1;159755
3;16000;16000;0.5;-1;-1;216462
4;16000;16000;0.5;-1;-1;240490
